year,hs4,mfn_adval_hs4,mfn_spec_q1_hs4,mfn_other_hs4,has_additional_duty_hs4,sector
2015,2917,0.05384375,0.0,0.0,0,other
2015,2918,0.04609090909090909,0.0,0.0,0,other
2015,2919,0.0408,0.0,0.0,0,other
2015,2920,0.047714285714285716,0.0,0.0,0,other
2015,2921,0.05038709677419355,0.0,0.0,0,other
2015,2922,0.04594915254237289,0.0,0.0,0,other
2015,2923,0.03725,0.0,0.0,0,other
2015,2924,0.041891891891891894,0.0,0.0,0,other
2015,2925,0.03778571428571429,0.0,0.0,0,other
2015,2926,0.042249999999999996,0.0,0.0,0,other
2015,2927,0.044375,0.0,0.0,0,other
2015,2928,0.0408,0.0,0.0,0,other
2015,2929,0.05358333333333334,0.0,0.0,0,other
2015,2930,0.033947368421052636,0.0,0.0,0,other
2015,2931,0.044909090909090905,0.0,0.0,0,other
2015,2932,0.04688888888888889,0.0,0.0,0,other
2015,2933,0.043254545454545455,0.0,0.0,0,other
2015,2934,0.04892307692307692,0.0,0.0,0,other
2015,2935,0.04178571428571428,0.0,0.0,0,other
2015,2936,0.0,0.0,0.0,0,other
2015,2937,0.0,0.0,0.0,0,other
2015,2938,0.026,0.0,0.0,0,other
2015,2939,0.0,0.0,0.0,0,other
2015,2940,0.029,0.0,0.0,0,other
2015,2941,0.002916666666666667,0.0,0.0,0,other
2015,2942,0.046400000000000004,0.0,0.0,0,other
2015,3001,0.0,0.0,0.0,0,other
2015,3002,0.0,0.0,0.0,0,other
2015,3003,0.0,0.0,0.0,0,other
2015,3004,0.0,0.0,0.0,0,other
2015,3005,0.0,0.0,0.0,0,other
2015,3006,0.0092,0.0,0.0,0,other
2015,3101,0.0,0.0,0.0,0,other
2015,3102,0.0,0.0,0.0,0,other
2015,3103,0.0,0.0,0.0,0,other
2015,3104,0.0,0.0,0.0,0,other
2015,3105,0.0,0.0,0.0,0,other
2015,3201,0.0092,0.0,0.0,0,other
2015,3202,0.045,0.0,0.0,0,other
2015,3203,0.010333333333333333,0.0,0.0,0,other
2015,3204,0.05298076923076923,0.0,0.0,0,other
2015,3205,0.04875,0.0,0.0,0,other
2015,3206,0.03866666666666666,0.0,0.0,0,other
2015,3207,0.0472,0.0,0.0,0,other
2015,3208,0.034999999999999996,0.0,0.0,0,other
2015,3209,0.05499999999999999,0.0,0.0,0,other
2015,3210,0.018,0.0,0.0,0,other
2015,3211,0.037,0.0,0.0,0,other
2015,3212,0.039,0.0,0.0,0,other
2015,3213,0.0495,0.0,0.0,0,other
2015,3214,0.034,0.0,0.0,0,other
2015,3215,0.021249999999999998,0.0,0.0,0,other
2015,3301,0.016749999999999998,0.0,0.0,0,other
2015,3302,0.0054285714285714284,0.03628571428571429,0.0,0,other
2015,3303,0.0,0.0,0.0,0,other
2015,3304,0.0,0.0,0.0,0,other
2015,3305,0.0,0.0,0.0,0,other
2015,3306,0.0,0.0,0.0,0,other
2015,3307,0.049,0.0,0.0,0,other
2015,3401,0.006666666666666667,0.0,0.0,0,other
2015,3402,0.038066666666666665,0.0,0.0,0,other
2015,3403,0.040875,0.0,0.0,0,other
2015,3404,0.0,0.0,0.0,0,other
2015,3405,0.0,0.0,0.0,0,other
2015,3406,0.0,0.0,0.0,0,other
2015,3407,0.0,0.0,0.0,0,other
2015,3501,0.015,0.00185,0.0,0,other
2015,3502,0.0,0.14325,0.0,0,other
2015,3503,0.03075,0.02,0.0,0,other
2015,3504,0.045,0.0,0.0,0,other
2015,3505,0.0145,0.014,0.0,0,other
2015,3506,0.032,0.0,0.0,0,other
2015,3507,0.0,0.0,0.0,0,other
2015,3601,0.065,0.0,0.0,0,other
2015,3602,0.0,0.0,0.0,0,other
2015,3603,0.024666666666666667,0.0,0.0,0,other
2015,3604,0.04733333333333334,0.0,0.0,0,other
2015,3605,0.0,0.0,0.0,0,other
2015,3606,0.02725,0.0,0.0,0,other
2015,3701,0.039,0.0,0.0,0,other
2015,3702,0.029599999999999998,0.0,0.0,0,other
2015,3703,0.033499999999999995,0.0,0.0,0,other
2015,3704,0.0,0.0,0.0,0,other
2015,3705,0.0,0.0,0.0,0,other
2015,3706,0.004666666666666667,0.0,0.0,0,other
2015,3707,0.0275,0.0,0.0,0,other
2015,3801,0.027000000000000003,0.0,0.0,0,other
2015,3802,0.04475,0.0,0.0,0,other
2015,3803,0.0,0.0,0.0,0,other
2015,3804,0.0185,0.0,0.0,0,other
2015,3805,0.028999999999999998,0.0,0.0,0,other
2015,3806,0.0485,0.0,0.0,0,other
2015,3807,0.001,0.0,0.0,0,other
2015,3808,0.04020000000000001,0.0,0.0,0,other
2015,3809,0.056666666666666664,0.0036666666666666666,0.0,0,other
2015,3810,0.04125,0.0,0.0,0,other
2015,3811,0.043333333333333335,0.0,0.0,0,other
2015,3812,0.04555555555555556,0.0,0.0,0,other
2015,3813,0.0185,0.0,0.0,0,other
2015,3814,0.06333333333333334,0.0,0.0,0,other
2015,3815,0.02042857142857143,0.0,0.0,0,other
2015,3816,0.03,0.0,0.0,0,other
2015,3817,0.065,0.0,0.0,0,other
2015,3818,0.0,0.0,0.0,0,other
2015,3819,0.065,0.0,0.0,0,other
2015,3820,0.065,0.0,0.0,0,other
2015,3821,0.05,0.0,0.0,0,other
2015,3822,0.0,0.0,0.0,0,other
2015,3823,0.0315,0.00525,0.0,0,other
2015,3824,0.043000000000000003,0.0,0.0,0,other
2015,3825,0.0,0.0,0.0,0,other
2015,3826,0.0555,0.0,0.0,0,other
2015,3901,0.04922222222222222,0.0,0.0,0,other
2015,3902,0.052000000000000005,0.0,0.0,0,other
2015,3903,0.065,0.0,0.0,0,other
2015,3904,0.04616666666666667,0.0,0.0,0,other
2015,3905,0.03755555555555556,0.0,0.0,0,other
2015,3906,0.042,0.0,0.0,0,other
2015,3907,0.05745454545454545,0.0,0.0,0,other
2015,3908,0.042666666666666665,0.0,0.0,0,other
2015,3909,0.04914285714285715,0.0,0.0,0,other
2015,3910,0.03,0.0,0.0,0,other
2015,3911,0.030625,0.0,0.0,0,other
2015,3912,0.05366666666666667,0.0,0.0,0,other
2015,3913,0.04125,0.0,0.0,0,other
2015,3914,0.0195,0.0,0.0,0,other
2015,3915,0.0,0.0,0.0,0,other
2015,3916,0.05583333333333334,0.0,0.0,0,other
2015,3917,0.034,0.0,0.0,0,other
2015,3918,0.0521,0.0,0.0,0,other
2015,3919,0.0615,0.0,0.0,0,other
2015,3920,0.04807142857142858,0.0,0.0,0,other
2015,3921,0.054421052631578946,0.0,0.0,0,other
2015,3922,0.063,0.0,0.0,0,other
2015,3923,0.036571428571428574,0.0,0.0,0,other
2015,3924,0.03975,0.0,0.0,0,other
2015,3925,0.051000000000000004,0.0,0.0,0,other
2015,3926,0.04072222222222222,0.0,0.0,0,other
2015,4001,0.0,0.0,0.0,0,other
2015,4002,0.0,0.0,0.0,0,other
2015,4003,0.0,0.0,0.0,0,other
